season,round,race_name,driver,constructor,grid,position,points,status,laps
2013,7,Canadian Grand Prix,button,mclaren,14,12,0.0,+1 Lap,69
2013,7,Canadian Grand Prix,grosjean,lotus_f1,22,13,0.0,+1 Lap,69
2013,7,Canadian Grand Prix,bottas,williams,3,14,0.0,+1 Lap,69
2013,7,Canadian Grand Prix,ricciardo,toro_rosso,11,15,0.0,+2 Laps,68
2013,7,Canadian Grand Prix,maldonado,williams,13,16,0.0,+2 Laps,68
2013,7,Canadian Grand Prix,jules_bianchi,marussia,19,17,0.0,+2 Laps,68
2013,7,Canadian Grand Prix,pic,caterham,18,18,0.0,+3 Laps,67
2013,7,Canadian Grand Prix,chilton,marussia,20,19,0.0,+3 Laps,67
2013,7,Canadian Grand Prix,gutierrez,sauber,15,20,0.0,Accident,63
2013,7,Canadian Grand Prix,hulkenberg,sauber,9,21,0.0,Collision,45
2013,7,Canadian Grand Prix,garde,caterham,21,22,0.0,Collision,43
2013,8,British Grand Prix,rosberg,mercedes,2,1,25.0,Finished,52
2013,8,British Grand Prix,webber,red_bull,4,2,18.0,Finished,52
2013,8,British Grand Prix,alonso,ferrari,9,3,15.0,Finished,52
2013,8,British Grand Prix,hamilton,mercedes,1,4,12.0,Finished,52
2013,8,British Grand Prix,raikkonen,lotus_f1,8,5,10.0,Finished,52
2013,8,British Grand Prix,massa,ferrari,11,6,8.0,Finished,52
2013,8,British Grand Prix,sutil,force_india,6,7,6.0,Finished,52
2013,8,British Grand Prix,ricciardo,toro_rosso,5,8,4.0,Finished,52
2013,8,British Grand Prix,resta,force_india,21,9,2.0,Finished,52
2013,8,British Grand Prix,hulkenberg,sauber,14,10,1.0,Finished,52
2013,8,British Grand Prix,maldonado,williams,15,11,0.0,Finished,52
2013,8,British Grand Prix,bottas,williams,16,12,0.0,Finished,52
2013,8,British Grand Prix,button,mclaren,10,13,0.0,Finished,52
2013,8,British Grand Prix,gutierrez,sauber,17,14,0.0,Finished,52
2013,8,British Grand Prix,pic,caterham,18,15,0.0,Finished,52
2013,8,British Grand Prix,jules_bianchi,marussia,19,16,0.0,Finished,52
2013,8,British Grand Prix,chilton,marussia,20,17,0.0,Finished,52
2013,8,British Grand Prix,garde,caterham,22,18,0.0,Finished,52
2013,8,British Grand Prix,grosjean,lotus_f1,7,19,0.0,Retired,51
2013,8,British Grand Prix,perez,mclaren,13,20,0.0,Wheel,46
2013,8,British Grand Prix,vettel,red_bull,3,21,0.0,Gearbox,41
2013,8,British Grand Prix,vergne,toro_rosso,12,22,0.0,Tyre,35
2013,9,German Grand Prix,vettel,red_bull,2,1,25.0,Finished,60
2013,9,German Grand Prix,raikkonen,lotus_f1,4,2,18.0,Finished,60
2013,9,German Grand Prix,grosjean,lotus_f1,5,3,15.0,Finished,60
2013,9,German Grand Prix,alonso,ferrari,8,4,12.0,Finished,60
2013,9,German Grand Prix,hamilton,mercedes,1,5,10.0,Finished,60
2013,9,German Grand Prix,button,mclaren,9,6,8.0,Finished,60
2013,9,German Grand Prix,webber,red_bull,3,7,6.0,Finished,60
2013,9,German Grand Prix,perez,mclaren,13,8,4.0,Finished,60
2013,9,German Grand Prix,rosberg,mercedes,11,9,2.0,Finished,60
2013,9,German Grand Prix,hulkenberg,sauber,10,10,1.0,Finished,60
2013,9,German Grand Prix,resta,force_india,12,11,0.0,Finished,60
2013,9,German Grand Prix,ricciardo,toro_rosso,6,12,0.0,Finished,60
2013,9,German Grand Prix,sutil,force_india,15,13,0.0,Finished,60
2013,9,German Grand Prix,gutierrez,sauber,14,14,0.0,Finished,60
2013,9,German Grand Prix,maldonado,williams,18,15,0.0,Finished,60
2013,9,German Grand Prix,bottas,williams,17,16,0.0,+1 Lap,59
2013,9,German Grand Prix,pic,caterham,22,17,0.0,+1 Lap,59
2013,9,German Grand Prix,garde,caterham,20,18,0.0,+1 Lap,59
2013,9,German Grand Prix,chilton,marussia,21,19,0.0,+1 Lap,59
2013,9,German Grand Prix,vergne,toro_rosso,16,20,0.0,Hydraulics,22
2013,9,German Grand Prix,jules_bianchi,marussia,19,21,0.0,Engine,21
2013,9,German Grand Prix,massa,ferrari,7,22,0.0,Spun off,3
2013,10,Hungarian Grand Prix,hamilton,mercedes,1,1,25.0,Finished,70
2013,10,Hungarian Grand Prix,raikkonen,lotus_f1,6,2,18.0,Finished,70
2013,10,Hungarian Grand Prix,vettel,red_bull,2,3,15.0,Finished,70
2013,10,Hungarian Grand Prix,webber,red_bull,10,4,12.0,Finished,70
2013,10,Hungarian Grand Prix,alonso,ferrari,5,5,10.0,Finished,70
2013,10,Hungarian Grand Prix,grosjean,lotus_f1,3,6,8.0,Finished,70
2013,10,Hungarian Grand Prix,button,mclaren,13,7,6.0,Finished,70
2013,10,Hungarian Grand Prix,massa,ferrari,7,8,4.0,Finished,70
2013,10,Hungarian Grand Prix,perez,mclaren,9,9,2.0,+1 Lap,69
2013,10,Hungarian Grand Prix,maldonado,williams,15,10,1.0,+1 Lap,69
2013,10,Hungarian Grand Prix,hulkenberg,sauber,12,11,0.0,+1 Lap,69
2013,10,Hungarian Grand Prix,vergne,toro_rosso,14,12,0.0,+1 Lap,69
2013,10,Hungarian Grand Prix,ricciardo,toro_rosso,8,13,0.0,+1 Lap,69
2013,10,Hungarian Grand Prix,garde,caterham,20,14,0.0,+2 Laps,68
2013,10,Hungarian Grand Prix,pic,caterham,19,15,0.0,+2 Laps,68
2013,10,Hungarian Grand Prix,jules_bianchi,marussia,21,16,0.0,+3 Laps,67
2013,10,Hungarian Grand Prix,chilton,marussia,22,17,0.0,+3 Laps,67
2013,10,Hungarian Grand Prix,resta,force_india,18,18,0.0,Hydraulics,66
2013,10,Hungarian Grand Prix,rosberg,mercedes,4,19,0.0,Engine,64
2013,10,Hungarian Grand Prix,bottas,williams,16,20,0.0,Hydraulics,42
2013,10,Hungarian Grand Prix,gutierrez,sauber,17,21,0.0,Transmission,28
2013,10,Hungarian Grand Prix,sutil,force_india,11,22,0.0,Hydraulics,19
2013,11,Belgian Grand Prix,vettel,red_bull,2,1,25.0,Finished,44
2013,11,Belgian Grand Prix,alonso,ferrari,9,2,18.0,Finished,44
2013,11,Belgian Grand Prix,hamilton,mercedes,1,3,15.0,Finished,44
2013,11,Belgian Grand Prix,rosberg,mercedes,4,4,12.0,Finished,44
2013,11,Belgian Grand Prix,webber,red_bull,3,5,10.0,Finished,44
2013,11,Belgian Grand Prix,button,mclaren,6,6,8.0,Finished,44
2013,11,Belgian Grand Prix,massa,ferrari,10,7,6.0,Finished,44
2013,11,Belgian Grand Prix,grosjean,lotus_f1,7,8,4.0,Finished,44
2013,11,Belgian Grand Prix,sutil,force_india,12,9,2.0,Finished,44
2013,11,Belgian Grand Prix,ricciardo,toro_rosso,19,10,1.0,Finished,44
2013,11,Belgian Grand Prix,perez,mclaren,13,11,0.0,Finished,44
2013,11,Belgian Grand Prix,vergne,toro_rosso,18,12,0.0,Finished,44
2013,11,Belgian Grand Prix,hulkenberg,sauber,11,13,0.0,Finished,44
2013,11,Belgian Grand Prix,gutierrez,sauber,21,14,0.0,Finished,44
2013,11,Belgian Grand Prix,bottas,williams,20,15,0.0,Finished,44
2013,11,Belgian Grand Prix,garde,caterham,14,16,0.0,+1 Lap,43
2013,11,Belgian Grand Prix,maldonado,williams,17,17,0.0,+1 Lap,43
2013,11,Belgian Grand Prix,jules_bianchi,marussia,15,18,0.0,+1 Lap,43
2013,11,Belgian Grand Prix,chilton,marussia,16,19,0.0,+2 Laps,42
2013,11,Belgian Grand Prix,resta,force_india,5,20,0.0,Collision,26
2013,11,Belgian Grand Prix,raikkonen,lotus_f1,8,21,0.0,Brakes,25
2013,11,Belgian Grand Prix,pic,caterham,22,22,0.0,Oil leak,8
2013,12,Italian Grand Prix,vettel,red_bull,1,1,25.0,Finished,53
2013,12,Italian Grand Prix,alonso,ferrari,5,2,18.0,Finished,53
2013,12,Italian Grand Prix,webber,red_bull,2,3,15.0,Finished,53
2013,12,Italian Grand Prix,massa,ferrari,4,4,12.0,Finished,53
